version	count	date
v1.4.0-beta.0	0	2016-09-01 14:16:26 -0700
v1.4.0-beta.1	0	2016-09-10 13:06:39 -0700
v1.4.0-beta.10	0	2016-09-21 22:03:04 -0700
v1.4.0-beta.11	0	2016-09-23 15:46:13 -0700
v1.4.0-beta.2	0	2016-09-12 08:41:24 -0700
v1.4.0-beta.3	0	2016-09-12 11:03:24 -0700
v1.4.0-beta.4	0	2016-09-14 20:34:11 -0700
v1.4.0-beta.5	0	2016-09-14 22:14:52 -0700
v1.4.0-beta.6	0	2016-09-16 10:52:23 -0700
v1.4.0-beta.7	0	2016-09-17 14:45:11 -0700
v1.4.0-beta.8	0	2016-09-18 13:59:51 -0700
v1.4.0-beta.9	0	2016-09-19 20:27:01 -0700
v1.4.1	0	2016-10-10 11:12:06 -0700
v1.4.1-beta.0	0	2016-09-26 11:28:51 -0700
v1.4.1-beta.1	0	2016-10-07 16:32:00 -0700
v1.4.1-beta.2	0	2016-10-07 18:55:17 -0700
v1.4.11-beta.0	0	2017-04-20 16:16:56 -0400
v1.4.12	0	2017-04-20 16:53:46 -0400
v1.4.12-beta.0	0	2017-04-20 17:11:05 -0400
v1.4.2	0	2016-10-14 17:06:33 -0700
v1.4.2-beta.0	0	2016-10-10 11:43:20 -0700
v1.4.2-beta.1	0	2016-10-13 08:53:30 -0700
v1.4.3	0	2016-10-16 08:18:24 +0200
v1.4.3-beta.0	0	2016-10-14 17:24:34 -0700
v1.4.4	0	2016-10-20 19:41:40 -0700
v1.4.4-beta.0	0	2016-10-16 09:07:34 +0200
v1.4.5	0	2016-10-28 18:31:29 -0700
v1.4.5-beta.0	0	2016-10-20 19:59:45 -0700
v1.4.6	0	2016-11-11 21:15:14 -0800
v1.4.6-beta.0	0	2016-10-28 18:49:23 -0700
v1.4.7	0	2016-12-09 20:42:46 -0800
v1.4.7-beta.0	0	2016-11-11 21:32:42 -0800
v1.4.8	0	2017-01-11 18:13:25 -0800
v1.4.8-beta.0	0	2016-12-09 21:00:16 -0800
v1.4.9	0	2017-02-15 05:29:33 -0800
v1.4.9-beta.0	0	2017-01-11 18:31:16 -0800
v1.5.0	0	2016-12-12 15:29:43 -0800
v1.5.0-alpha.0	0	2016-09-01 13:41:05 -0700
v1.5.0-alpha.1	0	2016-10-10 21:54:03 -0700
v1.5.0-alpha.2	0	2016-10-26 23:15:00 -0700
v1.5.0-beta.0	0	2016-11-05 18:50:17 -0700
v1.5.0-beta.1	0	2016-11-18 14:00:03 -0800
v1.5.0-beta.2	0	2016-11-24 14:29:04 -0800
v1.5.0-beta.3	0	2016-12-08 13:52:35 -0800
v1.5.1	0	2016-12-13 16:50:36 -0800
v1.5.1-beta.0	0	2016-12-12 16:23:14 -0800
v1.5.2	0	2017-01-11 20:51:15 -0800
v1.5.2-beta.0	0	2016-12-13 17:45:48 -0800
v1.5.3	0	2017-02-14 22:33:32 -0800
v1.5.3-beta.0	0	2017-01-11 21:49:29 -0800
v1.5.4	0	2017-03-07 18:32:43 -0500
v1.5.4-beta.0	0	2017-02-14 23:30:39 -0800
v1.5.5	0	2017-03-21 17:16:27 -0700
v1.5.5-beta.0	0	2017-03-07 19:47:28 -0500
v1.5.6	0	2017-03-28 09:35:08 -0400
v1.5.6-beta.0	0	2017-03-23 16:06:11 +0100
v1.5.7	0	2017-04-27 05:39:16 -0400
v1.5.7-beta.0	0	2017-03-28 10:42:21 -0400
v1.5.8	0	2017-09-30 19:59:57 -0400
v1.5.8-beta.0	0	2017-04-27 06:51:51 -0400
v1.5.9-beta.0	0	2017-09-30 21:09:40 -0400
v1.6.0	0	2017-03-28 09:23:06 -0700
v1.6.0-alpha.0	0	2016-11-05 17:29:09 -0700
v1.6.0-alpha.1	0	2017-01-30 13:19:02 -0800
v1.6.0-alpha.2	0	2017-02-11 23:19:37 -0800
v1.6.0-alpha.3	0	2017-02-15 07:25:07 -0800
v1.6.0-beta.0	0	2017-02-21 20:04:34 -0800
v1.6.0-beta.1	0	2017-03-02 14:51:13 -0800
v1.6.0-beta.2	0	2017-03-08 12:02:30 -0800
v1.6.0-beta.3	0	2017-03-10 20:07:51 -0800
v1.6.0-beta.4	0	2017-03-17 10:41:11 -0700
v1.6.0-rc.1	0	2017-03-24 12:06:33 -0700
v1.6.1	0	2017-04-03 13:32:25 -0700
v1.6.1-beta.0	0	2017-03-28 10:22:35 -0700
v1.6.10	0	2017-09-13 11:57:15 -0700
v1.6.10-beta.0	0	2017-08-23 10:57:10 -0700
v1.6.11	0	2017-09-28 14:20:12 -0700
v1.6.11-beta.0	0	2017-09-13 12:58:32 -0700
v1.6.12	0	2017-10-25 10:44:30 -0700
v1.6.12-beta.0	0	2017-09-28 15:17:36 -0700
v1.6.13	0	2017-11-17 15:26:43 -0800
v1.6.13-beta.0	0	2017-10-25 11:42:39 -0700
v1.6.14-beta.0	0	2017-11-22 13:14:05 -0800
v1.6.2	0	2017-04-19 13:21:09 -0700
v1.6.2-beta.0	0	2017-04-03 14:28:56 -0700
v1.6.3	0	2017-05-10 08:37:11 -0700
v1.6.3-beta.0	0	2017-04-19 14:15:34 -0700
v1.6.3-beta.1	0	2017-05-15 15:14:19 -0700
v1.6.4	0	2017-05-19 11:32:18 -0700
v1.6.4-beta.0	0	2017-05-10 09:33:27 -0700
v1.6.4-beta.1	0	2017-05-17 13:17:58 -0700
v1.6.5	0	2017-06-14 13:01:53 -0700
v1.6.5-beta.0	0	2017-05-15 16:08:19 -0700
v1.6.6	0	2017-06-16 11:19:59 -0700
v1.6.6-beta.0	0	2017-06-14 14:01:09 -0700
v1.6.7	0	2017-07-05 09:39:01 -0700
v1.6.7-beta.0	0	2017-06-16 12:25:29 -0700
v1.6.8	0	2017-08-03 11:00:16 -0700
v1.6.8-beta.0	0	2017-07-05 10:36:32 -0700
v1.6.9	0	2017-08-23 09:57:57 -0700
v1.6.9-beta.0	0	2017-08-03 11:56:05 -0700
v1.7.0	0	2017-06-30 00:53:16 +0200
v1.7.0-alpha.0	0	2017-02-21 16:33:47 -0600
v1.7.0-alpha.1	0	2017-04-05 08:50:27 -0700
v1.7.0-alpha.2	0	2017-04-19 02:36:52 -0700
v1.7.0-alpha.3	0	2017-05-05 02:06:35 -0700
v1.7.0-alpha.4	0	2017-05-18 00:56:47 -0700
v1.7.0-beta.0	0	2017-06-01 21:48:57 -0700
v1.7.0-beta.1	0	2017-06-07 18:42:19 -0700
v1.7.0-beta.2	0	2017-06-15 18:51:02 +0200
v1.7.0-beta.3	0	2017-06-19 21:20:06 -0700
v1.7.0-rc.1	0	2017-06-24 07:28:10 +0200
v1.7.1	0	2017-07-13 18:47:11 -0700
v1.7.1-beta.0	0	2017-06-30 02:13:41 +0200
v1.7.10	0	2017-11-03 12:27:46 -0400
v1.7.10-beta.0	0	2017-10-19 10:52:17 +0200
v1.7.11	0	2017-11-22 00:40:45 -0800
v1.7.11-beta.0	0	2017-11-03 14:36:46 -0400
v1.7.12	0	2017-12-28 01:38:01 -0800
v1.7.12-beta.0	0	2017-11-25 14:56:37 -0500
v1.7.13	0	2018-02-04 04:52:08 -0800
v1.7.13-beta.0	0	2017-12-29 11:34:41 +0100
v1.7.14	0	2018-03-12 09:07:13 -0700
v1.7.14-beta.0	0	2018-02-26 13:11:33 +0000
v1.7.15	0	2018-03-17 09:56:28 -0700
v1.7.15-beta.0	0	2018-03-12 16:15:05 +0000
v1.7.16	0	2018-03-29 04:47:06 -0700
v1.7.16-beta.0	0	2018-03-19 14:14:38 +0000
v1.7.17-beta.0	0	2018-04-04 08:46:06 +0000
v1.7.2	0	2017-07-21 10:06:36 +0200
v1.7.2-beta.0	0	2017-07-13 19:50:50 -0700
v1.7.3	0	2017-08-03 08:42:12 +0200
v1.7.3-beta.0	0	2017-07-21 11:45:38 +0200
v1.7.4	0	2017-08-17 10:29:14 +0200
v1.7.4-beta.0	0	2017-08-03 10:23:03 +0200
v1.7.5	0	2017-08-31 10:55:00 +0200
v1.7.5-beta.0	0	2017-08-17 12:24:37 +0200
v1.7.6	0	2017-09-14 08:34:06 +0200
v1.7.6-beta.0	0	2017-08-31 12:36:47 +0200
v1.7.7	0	2017-09-29 01:54:17 +0200
v1.7.7-beta.0	0	2017-09-14 10:27:02 +0200
v1.7.8	0	2017-10-05 08:33:26 +0200
v1.7.8-beta.0	0	2017-09-29 03:18:37 +0200
v1.7.9	0	2017-10-19 08:38:47 +0200
v1.7.9-beta.0	0	2017-10-05 10:28:33 +0200
v1.8.0	0	2017-09-28 15:13:57 -0700
v1.8.0-alpha.0	0	2017-06-01 17:18:18 -0700
v1.8.0-alpha.1	0	2017-06-19 11:23:58 -0700
v1.8.0-alpha.2	0	2017-07-12 08:05:25 -0700
v1.8.0-alpha.3	0	2017-08-23 05:51:31 -0700
v1.8.0-beta.0	0	2017-09-01 17:06:32 -0700
v1.8.0-beta.1	0	2017-09-07 18:05:01 -0700
v1.8.0-rc.1	0	2017-09-22 18:23:16 -0700
v1.8.1	0	2017-10-11 16:15:37 -0700
v1.8.1-beta.0	0	2017-09-28 16:09:05 -0700
v1.8.10	0	2018-03-17 00:46:12 -0700
v1.8.10-beta.0	0	2018-03-12 16:12:35 +0000
v1.8.11	0	2018-04-04 11:43:22 -0700
v1.8.11-beta.0	0	2018-03-19 17:43:04 +0000
v1.8.12	0	2018-04-22 21:35:53 -0700
v1.8.12-beta.0	0	2018-04-05 17:15:45 +0000
v1.8.13	0	2018-05-11 10:46:53 -0700
v1.8.13-beta.0	0	2018-04-23 23:08:27 +0000
v1.8.14	0	2018-06-18 11:26:10 -0700
v1.8.14-beta.0	0	2018-05-15 18:07:42 +0000
v1.8.15	0	2018-07-11 09:43:51 -0700
v1.8.15-beta.0	0	2018-06-18 21:51:13 +0000
v1.8.16-beta.0	0	2018-07-11 17:51:15 +0000
v1.8.2	0	2017-10-24 12:37:22 -0700
v1.8.2-beta.0	0	2017-10-11 16:47:11 -0700
v1.8.3	0	2017-11-08 10:26:56 -0800
v1.8.3-beta.0	0	2017-10-24 13:08:11 -0700
v1.8.4	0	2017-11-18 22:42:55 -0800
v1.8.4-beta.0	0	2017-11-08 10:59:49 -0800
v1.8.5	0	2017-12-06 13:22:20 -0800
v1.8.5-beta.0	0	2017-11-19 21:46:56 -0800
v1.8.6	0	2017-12-20 10:45:53 -0800
v1.8.6-beta.0	0	2017-12-07 08:34:50 -0800
v1.8.7	0	2018-01-15 05:14:49 -0800
v1.8.7-beta.0	0	2017-12-20 22:53:16 -0800
v1.8.8	0	2018-02-04 11:28:17 -0800
v1.8.8-beta.0	0	2018-01-16 21:51:37 +0000
v1.8.9	0	2018-03-12 09:05:58 -0700
v1.8.9-beta.0	0	2018-02-09 21:22:23 +0000
v1.9.0	0	2017-12-14 11:20:37 -0800
v1.9.0-alpha.0	0	2017-09-01 20:29:44 +0200
v1.9.0-alpha.1	0	2017-09-22 13:24:50 -0700
v1.9.0-alpha.2	0	2017-11-01 09:15:14 -0700
v1.9.0-alpha.3	0	2017-11-15 06:41:05 -0800
v1.9.0-beta.0	0	2017-11-17 10:24:48 -0800
v1.9.0-beta.1	0	2017-11-29 11:13:12 -0800
v1.9.0-beta.2	0	2017-12-06 19:18:12 -0800
v1.9.1	0	2018-01-03 10:08:16 -0800
v1.9.1-beta.0	0	2017-12-15 13:30:59 -0800
v1.9.10	0	2018-08-01 17:03:05 -0700
v1.9.10-beta.0	0	2018-06-29 01:05:57 +0000
v1.9.11	0	2018-09-28 14:28:06 -0700
v1.9.11-beta.0	0	2018-08-02 17:10:43 +0000
v1.9.12-beta.0	0	2018-09-28 21:33:52 +0000
v1.9.2	0	2018-01-17 03:44:51 -0800
v1.9.2-beta.0	0	2018-01-04 04:13:46 -0800
v1.9.3	0	2018-02-05 23:29:28 -0800
v1.9.3-beta.0	0	2018-01-18 04:59:36 -0600
v1.9.4	0	2018-03-12 09:03:13 -0700
v1.9.4-beta.0	0	2018-02-07 07:18:51 -0600
v1.9.5	0	2018-03-17 03:55:20 -0700
v1.9.5-beta.0	0	2018-03-12 16:20:35 +0000
v1.9.6	0	2018-03-20 12:21:10 -0700
v1.9.6-beta.0	0	2018-03-19 15:49:41 +0000
v1.9.7	0	2018-04-17 14:21:07 -0700
v1.9.7-beta.0	0	2018-03-21 15:12:25 +0000
v1.9.8	0	2018-05-18 20:08:12 -0700
v1.9.8-beta.0	0	2018-04-18 23:57:35 +0000
v1.9.9	0	2018-06-27 01:42:53 -0700
v1.9.9-beta.0	0	2018-05-21 18:52:11 +0000
