project	toggle	date
gitlab	20210216184840_i_package_pypi_deploy_token_weekly	
gitlab	20221101213233_integrations_gitlab_for_slack_app_note_notification_weekly	
gitlab	count_total_push_package_to_registry_helm_weekly	
gitlab	20220210134101_p_ci_templates_implicit_jobs_license_scanning_weekly	
gitlab	count_distinct_user_id_from_click_comment_filter_toggle_user_comments_in_mr_weekly	
gitlab	20210216181313_g_project_management_issue_made_confidential_weekly	
gitlab	count_total_view_admin_dashboard_pageload_weekly	
gitlab	count_distinct_user_id_from_view_admin_users_pageload_weekly	
gitlab	20210216184340_i_code_review_edit_mr_desc_weekly	
gitlab	20221121115618_i_code_review_merge_request_widget_security_reports_view_weekly	
gitlab	20210302103629_i_ecosystem_slack_service_push_notification_weekly	
gitlab	20210216181705_i_quickactions_rebase_weekly	
gitlab	20230607110346_i_quickactions_promote_to_weekly	
gitlab	count_distinct_user_id_from_apply_wiki_template_weekly	
gitlab	count_distinct_project_id_from_ci_catalog_component_included_weekly	
gitlab	20210216181503_issues_edit_total_unique_counts_weekly	
gitlab	20210216181602_i_quickactions_done_weekly	
gitlab	count_distinct_user_id_from_update_group_wiki_page_weekly	
gitlab	20210216184836_i_package_nuget_deploy_token_weekly	
gitlab	20210902191054_i_quickactions_unapprove_weekly	
gitlab	20210216181620_i_quickactions_estimate_weekly	
gitlab	20210216181310_g_project_management_issue_assignee_changed_weekly	
gitlab	20210216181401_g_project_management_issue_marked_as_duplicate_weekly	
gitlab	count_total_view_admin_application_settings_appearance_pageload_weekly	
gitlab	20230809194743_i_code_review_saved_replies_use_in_mr_weekly	
gitlab	20221121115621_i_code_review_merge_request_widget_security_reports_expand_failed_weekly	
gitlab	count_distinct_user_id_from_click_outside_of_command_palette_weekly	
gitlab	20230509085219_i_quickactions_blocked_by_weekly	
gitlab	20220708164539_i_code_review_merge_request_widget_test_summary_expand_weekly	
gitlab	20210216181306_g_project_management_issue_description_changed_weekly	
gitlab	count_distinct_user_id_from_render_glql_block_weekly	
gitlab	20210216183215_product_analytics_test_metrics_intersection	
gitlab	20220727045311_i_code_review_merge_request_widget_terraform_expand_failed_weekly	
gitlab	count_total_view_admin_abuse_reports_pageload_weekly	
gitlab	20210216184452_code_review_total_unique_counts_weekly	
gitlab	count_distinct_project_id_from_create_ci_internal_pipeline_with_repository_source_weekly	
gitlab	20210216181405_g_project_management_issue_locked_weekly	
gitlab	count_distinct_user_id_from_view_admin_deploy_keys_pageload_weekly	
gitlab	20210216174858_i_analytics_cohorts	
gitlab	count_distinct_user_id_from_click_merge_requests_that_im_a_reviewer_in_command_palette_weekly	
gitlab	count_distinct_user_id_from_click_regex_button_in_search_page_input_weekly	
gitlab	20211126090003_p_analytics_ci_cd_lead_time	
gitlab	20230628190349_user_visual_studio_api_request_weekly	
gitlab	count_total_model_registry_ml_model_created_7d	
gitlab	20220727020407_i_code_review_merge_request_widget_code_quality_view_weekly	
gitlab	count_distinct_user_id_from_view_admin_dashboard_pageload_weekly	
gitlab	20210216181639_i_quickactions_milestone_weekly	
gitlab	20230607203256_i_user_jetbrains_bundled_api_request_weekly	
gitlab	count_total_merge_request_click_start_review_on_overview_tab_weekly	
gitlab	count_distinct_user_id_from_view_admin_application_settings_repository_pageload_weekly	
gitlab	count_distinct_user_id_from_create_wiki_page_weekly	
gitlab	20210216184456_p_ci_templates_implicit_auto_devops_weekly	
gitlab	20210216184310_i_code_review_user_toggled_task_item_status_weekly	
gitlab	20210303154600_i_quickactions_invite_email_multiple_weekly	
gitlab	20210216174856_p_analytics_repo	
gitlab	count_distinct_user_id_from_click_search_blob_result_line_weekly	
gitlab	20210216181324_g_project_management_issue_closed_weekly	
gitlab	20230112174745_i_testing_active_user_weekly	
gitlab	20210216184328_i_code_review_user_resolve_thread_weekly	
gitlab	20210216184540_p_ci_templates_auto_devops_deploy_latest_weekly	
gitlab	20220830104410_i_code_review_merge_request_widget_license_compliance_view_weekly	
gitlab	20210427103328_code_review_group_monthly_active_users	
gitlab	count_distinct_project_id_from_update_wiki_page_template_weekly	
gitlab	20210216181815_i_quickactions_tag_weekly	
gitlab	count_distinct_user_id_from_click_trigger_flux_suspend_weekly	
gitlab	20210216180422_i_search_total_weekly	
gitlab	count_distinct_user_id_from_click_ref_selector_on_blob_page_weekly	
gitlab	20210216180546_incident_management_incident_closed_weekly	
gitlab	20210216180554_incident_management_incident_todo_weekly	
gitlab	20210302103907_i_ecosystem_slack_service_wiki_page_notification_weekly	
gitlab	20230725194657_i_code_review_saved_replies_use_weekly	
gitlab	20210216184808_i_package_conan_deploy_token_weekly	
gitlab	count_total_update_group_wiki_page_weekly	
gitlab	count_distinct_user_id_from_update_wiki_page_template_weekly	
gitlab	20210216181804_i_quickactions_submit_review_weekly	
gitlab	20210216181422_g_project_management_issue_designs_added_weekly	
gitlab	count_total_view_admin_projects_pageload_weekly	
gitlab	count_total_push_package_to_registry_golang_weekly	
gitlab	20210216181409_g_project_management_issue_unlocked_weekly	
gitlab	count_distinct_user_id_from_view_admin_application_settings_templates_pageload_weekly	
gitlab	count_distinct_user_id_from_view_admin_audit_logs_pageload_weekly	
gitlab	count_total_view_admin_dev_ops_reports_pageload_weekly	
gitlab	20210216175158_i_code_review_user_add_suggestion_weekly	
gitlab	20210216181525_i_quickactions_award_weekly	
gitlab	20230822210848_i_quickactions_checkin_reminder_weekly	
gitlab	20210930163807_github_import_project_failure_weekly	
gitlab	count_total_view_admin_jobs_pageload_weekly	
gitlab	count_distinct_user_id_from_create_pages_deployment_weekly	
gitlab	20230816085153_k8s_api_proxy_requests_unique_users_via_pat_access_weekly	
gitlab	20210216184301_o_pipeline_authoring_unique_users_committing_ciconfigfile_weekly	
gitlab	20221101213233_integrations_gitlab_for_slack_app_confidential_issue_notification_weekly	
gitlab	20210216184908_i_package_generic_user_weekly	
gitlab	count_distinct_user_id_from_view_admin_projects_pageload_weekly	
gitlab	count_total_view_admin_application_settings_general_pageload_weekly	
gitlab	count_distinct_user_id_from_view_admin_credentials_pageload_weekly	
gitlab	20220830104446_i_code_review_merge_request_widget_license_compliance_expand_failed_weekly	
gitlab	count_distinct_project_id_from_delete_wiki_page_template_weekly	
gitlab	20210216184824_i_package_golang_deploy_token_weekly	
gitlab	20210216181613_i_quickactions_duplicate_weekly	
gitlab	count_distinct_user_id_from_click_search_button_to_activate_command_palette_weekly	
gitlab	20210216181833_i_quickactions_unassign_all_weekly	
gitlab	20210216181845_i_quickactions_unlabel_all_weekly	
gitlab	count_distinct_user_id_from_click_frequent_group_in_command_palette_weekly	
gitlab	count_distinct_user_id_from_click_group_scoped_search_to_advanced_search_weekly	
gitlab	count_distinct_user_id_from_click_recent_issue_result_in_command_palette_weekly	
gitlab	20220708163619_i_code_review_merge_request_widget_test_summary_full_report_clicked_weekly	
gitlab	20210216184504_p_ci_templates_implicit_auto_devops_deploy_weekly	
gitlab	20230306133608_github_import_project_cancelled_weekly	
gitlab	20221101213233_integrations_gitlab_for_slack_app_merge_request_notification_weekly	
gitlab	20230620070723_k8s_api_proxy_requests_unique_users_via_user_access_weekly	
gitlab	20210216181859_i_quickactions_wip_weekly	
gitlab	20210216184801_quickactions_total_unique_counts_weekly	
gitlab	count_distinct_user_id_from_click_user_result_in_command_palette_weekly	
gitlab	20221101213233_integrations_gitlab_for_slack_app_tag_push_notification_weekly	
gitlab	20210216181451_g_project_management_issue_comment_removed_weekly	
gitlab	20210216181745_i_quickactions_remove_zoom_weekly	
gitlab	20221101213233_integrations_gitlab_for_slack_app_issue_notification_weekly	
gitlab	20220727020435_i_code_review_merge_request_widget_code_quality_expand_failed_weekly	
gitlab	count_distinct_user_id_from_open_kubernetes_resource_details_weekly	
gitlab	count_distinct_namespace_id_from_push_ml_model_weekly	
gitlab	count_distinct_project_id_from_create_pages_deployment_weekly	
gitlab	20210216180336_g_edit_by_snippet_ide_weekly	
gitlab	20230815171559_i_code_review_saved_replies_use_in_other_weekly	
gitlab	count_total_commit_change_to_ciconfigfile_weekly	
gitlab	20210216184900_i_package_container_user_weekly	
gitlab	20221121115619_i_code_review_merge_request_widget_security_reports_full_report_clicked_weekly	
gitlab	20210216181701_i_quickactions_reassign_reviewer_weekly	
gitlab	count_distinct_user_id_from_view_admin_dev_ops_reports_pageload_weekly	
gitlab	20210216181841_i_quickactions_unlabel_specific_weekly	
gitlab	count_distinct_user_id_from_click_blame_control_on_blob_page_weekly	
gitlab	20210216181605_i_quickactions_draft_weekly	
gitlab	20210216182104_design_action_weekly	
gitlab	count_total_push_package_to_registry_terraform_module_weekly	
gitlab	count_distinct_project_id_from_job_token_cross_project_auth_weekly	
gitlab	count_total_view_admin_gitaly_servers_pageload_weekly	
gitlab	count_total_view_admin_applications_pageload_weekly	
gitlab	count_distinct_project_id_from_disable_inbound_job_token_scope_weekly	
gitlab	20210216180601_incident_management_incident_zoom_meeting_weekly	
gitlab	count_total_view_admin_application_settings_integrations_pageload_weekly	
gitlab	count_distinct_user_id_from_click_comment_filter_toggle_bot_comments_in_mr_weekly	
gitlab	count_distinct_user_id_from_update_wiki_page_weekly	
gitlab	20210216181558_i_quickactions_create_merge_request_weekly	
gitlab	20210216181822_i_quickactions_title_weekly	
gitlab	count_distinct_project_id_from_push_ml_model_weekly	
gitlab	count_total_i_quickactions_convert_to_ticket_weekly	
gitlab	20210216180528_incident_management_alert_status_changed_weekly	
gitlab	count_distinct_user_id_from_view_admin_geo_sites_pageload_weekly	
gitlab	count_distinct_user_id_from_delete_wiki_page_weekly	
gitlab	20210216184844_i_package_tag_deploy_token_weekly	
gitlab	20220830104424_i_code_review_merge_request_widget_license_compliance_expand_weekly	
gitlab	count_distinct_user_id_from_select_source_branch_exclude_filter_on_merge_request_page_weekly	
gitlab	20210216181635_i_quickactions_merge_weekly	
gitlab	count_distinct_user_id_from_view_admin_push_rule_pageload_weekly	
gitlab	20210421145814_i_code_review_click_file_browser_setting_weekly	
gitlab	20210216181429_g_project_management_issue_designs_removed_weekly	
gitlab	count_distinct_user_id_from_click_blob_results_show_more_less_weekly	
gitlab	20210216175138_i_code_review_user_reopen_mr_weekly	
gitlab	20210216174902_g_analytics_merge_request	
gitlab	20210216184931_i_package_tag_user_weekly	
gitlab	count_distinct_user_id_from_view_admin_geo_settings_pageload_weekly	
gitlab	20210216181708_i_quickactions_relabel_weekly	
gitlab	20220907202801_p_ci_templates_jobs_dependency_scanning_latest_weekly	
gitlab	20210216180339_ide_edit_total_unique_counts_weekly	
gitlab	20210216184820_i_package_generic_deploy_token_weekly	
gitlab	20210302103002_i_ecosystem_slack_service_issue_notification_weekly	
gitlab	20210216181742_i_quickactions_remove_time_spent_weekly	
gitlab	count_distinct_user_id_from_branch_rules_settings_weekly	
gitlab	count_total_view_admin_application_settings_advanced_search_pageload_weekly	
gitlab	20220725210858_i_code_review_merge_request_widget_accessibility_expand_warning_weekly	
gitlab	20210216180416_i_search_total	
gitlab	count_distinct_user_id_from_view_admin_labels_pageload_weekly	
gitlab	count_total_resource_kind_from_open_kubernetes_resource_details_weekly	
gitlab	20210216184852_i_package_composer_user_weekly	
gitlab	count_distinct_user_id_from_click_print_as_pdf_in_wiki_page_weekly	
gitlab	count_distinct_user_id_from_press_forward_slash_in_command_palette_weekly	
gitlab	count_total_view_admin_topics_pageload_weekly	
gitlab	20210301144209_o_pipeline_authoring_unique_users_pushing_mr_ciconfigfile_weekly	
gitlab	20210216184943_i_ecosystem_jira_service_cross_reference_weekly	
gitlab	20230630153554_flux_git_push_notified_unique_projects_weekly	
gitlab	20220912162301_p_ci_templates_implicit_jobs_license_scanning_latest_weekly	
gitlab	20220909143617_i_package_rpm_user_weekly	
gitlab	20220210134101_p_ci_templates_jobs_license_scanning_weekly	
gitlab	20210216181517_i_quickactions_assign_self_weekly	
gitlab	20210216175130_i_code_review_user_create_mr_weekly	
gitlab	20210303154624_i_package_rubygems_deploy_token_weekly	
gitlab	count_distinct_user_id_from_click_chunk_blame_on_blob_page_weekly	
gitlab	20220912162745_p_ci_templates_implicit_security_container_scanning_latest_weekly	
gitlab	20210216181354_g_project_management_issue_related_weekly	
gitlab	20220131143201_i_quickactions_attention_weekly	
gitlab	20210216184359_i_code_review_user_create_multiline_mr_comment_weekly	
gitlab	count_total_expand_description_on_workitem_weekly	
gitlab	20210216184856_i_package_conan_user_weekly	
gitlab	20210216184515_p_ci_templates_5_min_production_app_weekly	
gitlab	count_distinct_user_id_from_click_project_setting_in_command_palette_weekly	
gitlab	20210216180328_g_edit_by_web_ide_weekly	
gitlab	count_distinct_user_id_from_click_trigger_flux_reconciliation_weekly	
gitlab	20210216181350_g_project_management_issue_moved_weekly	
gitlab	count_total_view_admin_health_check_pageload_weekly	
gitlab	20221121115620_i_code_review_merge_request_widget_security_reports_expand_success_weekly	
gitlab	count_distinct_user_id_from_use_sort_projects_explore_weekly	
gitlab	20210302110403_i_code_review_user_milestone_changed_weekly	
gitlab	20210216181642_i_quickactions_move_weekly	
gitlab	count_total_push_package_to_registry_rpm_weekly	
gitlab	20210302104814_i_ecosystem_slack_service_confidential_issue_notification_weekly	
gitlab	20221101213233_integrations_gitlab_for_slack_app_push_notification_weekly	
gitlab	20210201124932_recorded_at	
gitlab	20210216181053_version	
gitlab	20210216175601_version	
gitlab	20230505112412_installation_creation_date_approximation	
gitlab	20230926091801_db_enabled	
gitlab	20210204124928_version	
gitlab	20230314161014_gitlab_dedicated	
gitlab	20210216183237_version	
gitlab	20210201124933_uuid	
gitlab	20240327160214_gitlab_environment_toolkit	
gitlab	20210204124829_active_user_count	
gitlab	20210216175602_installation_type	
gitlab	20210204124936_pages_version	
gitlab	20210204124938_recording_ce_finished_at	
gitlab	20230228110448_installation_creation_date	
gitlab	20210204124827_hostname	
gitlab	20210204124934_pages_enabled	
gitlab	20210216180314_gitpod_enabled	
gitlab	20210915152326_service_ping_features_enabled	
gitlab	20220222181654_certificate_based_clusters_ff	
gitlab	20221015152126_deactivate_dormant_users_enabled	
gitlab	20210216180847_enabled	
gitlab	20230602180038_batched_background_migrations_metric	
gitlab	20210216175606_ldap_encrypted_secrets_enabled	
gitlab	20210812202137_smtp_encrypted_secrets_enabled	
gitlab	20210216180851_background_upload	
gitlab	20210216180845_enabled	
gitlab	20210216180854_enabled	
gitlab	access_to_snowplow_gitlab_net	
gitlab	use_clickhouse_for_analytics	
gitlab	unique_instance_id	
gitlab	20210201124935_database_adapter	
gitlab	20210216180858_direct_upload	
gitlab	20210204124912_prometheus_enabled	
gitlab	20211124061450_snowplow_enabled	
gitlab	20210216180856_enabled	
gitlab	20210216180852_provider	
gitlab	20210216180916_direct_upload	
gitlab	20250513173925_spamcheck_enabled	
gitlab	20210225045628_operating_system	
gitlab	20250321144302_project_runner_token_expiration_enabled	
gitlab	20211201012652_flavor	
gitlab	20230328165533_mode	
gitlab	20250410092300_clickhouse_configured	
gitlab	20210216180841_background_upload	
gitlab	20250321144300_instance_runner_token_expiration_enabled	
gitlab	20210204124858_container_registry_enabled	
gitlab	20210204124922_grafana_link_enabled	
gitlab	20210216180900_background_upload	
gitlab	20210216180902_provider	
gitlab	20250321144301_group_runner_token_expiration_enabled	
gitlab	20210216180836_enabled	
gitlab	20210216180903_enabled	
gitlab	20230203164341_index_inconsistencies_metric	
gitlab	20210204124918_signup_enabled	
gitlab	20210216180907_direct_upload	
gitlab	20210216180849_direct_upload	
gitlab	20210216175609_version	
gitlab	20210216180909_background_upload	
gitlab	20210216175459_ingress_modsecurity_enabled	
gitlab	20210216180840_direct_upload	
gitlab	20210216183248_pg_system_id	
gitlab	20210204124904_gravatar_enabled	
gitlab	20210204124902_gitlab_shared_runners_enabled	
gitlab	20221015161233_deactivate_dormant_users_period	
gitlab	20210216180838_enabled	
gitlab	20210216180911_provider	
gitlab	20240425162824_instance_runner_registration_token_allowed	
gitlab	20210216180920_provider	
gitlab	20250127125600_patched_files	
gitlab	20210204124900_dependency_proxy_enabled	
gitlab	20210204124856_instance_auto_devops_enabled	
gitlab	20210216174829_smtp_server	
gitlab	20210204124910_omniauth_enabled	
gitlab	20210321224827_gitaly_apdex	
gitlab	20210216180843_provider	
gitlab	20210702140138_collected_data_categories	
gitlab	20230125220526_incoming_email_encrypted_secrets_enabled	
gitlab	20210216175604_edition	
gitlab	20210204124906_ldap_enabled	
gitlab	20250513173848_akismet_enabled	
gitlab	20230612132238_schema_inconsistencies_metric	
gitlab	20210204124916_reply_by_email_enabled	
gitlab	20210216180915_enabled	
gitlab	20210216183241_filesystems	
gitlab	20210204124914_prometheus_metrics_enabled	
gitlab	20210216180918_background_upload	
gitlab	20210204124920_web_ide_clientside_preview_enabled	
gitlab	20240607181654_observability_features_ff	
gitlab	20210216180905_enabled	
gitlab	20211124085521_snowplow_configured_to_gitlab_collector_hostname	
gitlab	20230125221700_service_desk_email_encrypted_secrets_enabled	
gitlab	20210323120839_topology	
gitlab	20210204124908_mattermost_enabled	
gitlab	20210216180913_enabled	
gitlab	product_usage_data_enabled	
gitlab	count_distinct_user_id_from_create_ci_internal_pipeline_monthly	
gitlab	20210216183640_gitlab	
gitlab	20210216181854_i_quickactions_unsubscribe_monthly	
gitlab	20210216181337_g_project_management_issue_milestone_changed_monthly	
gitlab	20210216175136_i_code_review_user_close_mr_monthly	
gitlab	20220913225020_p_ci_templates_security_coverage_fuzzing_latest_monthly	
gitlab	count_total_delete_group_wiki_page_monthly	
gitlab	20210216181000_operations_dashboard_default_dashboard	
gitlab	count_distinct_label_from_render_glql_block_monthly	
gitlab	20210216184312_i_code_review_user_toggled_task_item_status_monthly	
gitlab	20210216175413_clusters_management_project	
gitlab	20220210134101_p_ci_templates_implicit_jobs_dependency_scanning_monthly	
gitlab	20210216175556_ci_triggers	
gitlab	20230620070723_k8s_api_proxy_requests_unique_users_via_user_access_monthly	
gitlab	20210216181438_g_project_management_issue_time_estimate_changed_monthly	
gitlab	count_distinct_user_id_from_view_admin_jobs_pageload_monthly	
gitlab	20210216181304_g_project_management_issue_title_changed_monthly	
gitlab	20240510144357_p_ci_templates_security_api_security_monthly	
gitlab	20230306134609_github_import_project_partially_completed_monthly	
gitlab	20210216181721_i_quickactions_remove_due_date_monthly	
gitlab	20221101213234_integrations_gitlab_for_slack_app_deployment_notification_monthly	
gitlab	count_total_view_admin_groups_pageload_monthly	
gitlab	20210216181935_deployments	
gitlab	count_total_view_admin_application_settings_security_and_compliance_pageload_monthly	
gitlab	count_total_push_package_to_registry_golang_monthly	
gitlab	20220725210919_i_code_review_merge_request_widget_accessibility_full_report_clicked_monthly	
gitlab	20210216181809_i_quickactions_subscribe_monthly	
gitlab	20210216180310_project_snippets	
gitlab	count_distinct_user_id_from_click_view_runners_button_in_new_group_runner_form_monthly	
gitlab	count_distinct_user_id_from_click_user_result_in_command_palette_monthly	
gitlab	count_total_view_admin_hooks_pageload_monthly	
gitlab	20210216180537_incident_management_alert_todo_monthly	
gitlab	20240208152527_i_quickactions_remove_child_monthly	
gitlab	count_distinct_user_id_from_view_admin_runners_pageload_monthly	
gitlab	20210216175436_projects_slack_notifications_active	
gitlab	20211109120251_i_quickactions_remove_contacts_monthly	
gitlab	count_distinct_user_id_from_view_admin_application_settings_templates_pageload_monthly	
gitlab	count_distinct_user_id_from_click_recent_merge_request_result_in_command_palette_monthly	
gitlab	20210216181504_issues_edit_total_unique_counts_monthly	
gitlab	count_distinct_user_id_from_click_your_work_in_command_palette_monthly	
gitlab	20210216184858_i_package_conan_user_monthly	
gitlab	20210216184933_i_package_tag_user_monthly	
gitlab	20220727045317_i_code_review_merge_request_widget_terraform_view_monthly	
gitlab	count_total_view_admin_labels_pageload_monthly	
gitlab	20210517075259_i_package_helm_user_monthly	
gitlab	count_distinct_user_id_from_click_project_result_in_command_palette_monthly	
gitlab	20210216182109_project_action_monthly	
gitlab	20210216183720_bitbucket	
gitlab	20210216183730_jira	
gitlab	count_distinct_user_id_from_create_wiki_page_monthly	
gitlab	count_distinct_user_id_from_click_search_result_monthly	
gitlab	20220729001651_agent_users_using_ci_tunnel_monthly	
gitlab	20210216184330_i_code_review_user_resolve_thread_monthly	
gitlab	20210216184937_user_packages_total_unique_counts_monthly	
gitlab	20210216181755_i_quickactions_shrug_monthly	
gitlab	20210216183627_omniauth_providers	
gitlab	20210216181431_g_project_management_issue_designs_removed_monthly	
gitlab	20210216181334_g_project_management_issue_label_changed_monthly	
gitlab	20210216175059_projects_without_disable_overriding_approvers_per_merge_request	
gitlab	20210216175152_i_code_review_user_edit_mr_comment_monthly	
gitlab	count_distinct_user_id_from_view_admin_application_settings_ci_cd_pageload_monthly	
gitlab	count_distinct_user_id_from_delete_wiki_page_monthly	
gitlab	20210216184929_i_package_pypi_user_monthly	
gitlab	20210216183716_gitlab	
gitlab	20210216175552_ci_pipeline_schedules	
gitlab	20210216183703_fogbugz	
gitlab	count_distinct_user_id_from_press_at_symbol_in_command_palette_monthly	
gitlab	20210216174956_i_analytics_cohorts_monthly	
gitlab	20210216174941_p_analytics_valuestream_monthly	
gitlab	count_total_view_admin_runners_pageload_monthly	
gitlab	20220725210949_i_code_review_merge_request_widget_accessibility_expand_failed_monthly	
gitlab	20210216184409_i_code_review_user_remove_multiline_mr_comment_monthly	
gitlab	20230531170613_ci_builds	
gitlab	20210216181607_i_quickactions_draft_monthly	
gitlab	20220907212005_p_ci_templates_security_container_scanning_latest_monthly	
gitlab	20220627133135_i_code_review_submit_review_approve_monthly	
gitlab	count_total_push_package_to_registry_rubygems_monthly	
gitlab	20210216183638_unique_users_all_imports	
gitlab	20221101213234_integrations_gitlab_for_slack_app_wiki_page_notification_monthly	
gitlab	20210216184430_i_code_review_user_review_requested_monthly	
gitlab	count_distinct_user_id_from_view_admin_dashboard_pageload_monthly	
gitlab	20210216180955_projects_with_prometheus_alerts	
gitlab	20220727020503_i_code_review_merge_request_widget_code_quality_expand_warning_monthly	
gitlab	20210216175554_ci_pipelines	
gitlab	20210216181516_i_quickactions_assign_multiple_monthly	
gitlab	20211109114953_i_quickactions_add_contacts_monthly	
gitlab	20210216175437_projects_slack_slash_active	
gitlab	count_distinct_project_id_from_job_token_cross_project_auth_monthly	
gitlab	20210216175012_i_analytics_instance_statistics_monthly	
gitlab	20220708164545_i_code_review_merge_request_widget_test_summary_expand_monthly	
gitlab	20220912162752_p_ci_templates_implicit_security_container_scanning_latest_monthly	
gitlab	20220708165638_i_code_review_merge_request_widget_test_summary_expand_success_monthly	
gitlab	20210216183724_gitea	
gitlab	20220621085114_unique_active_users_monthly	
gitlab	20210216180814_events	
gitlab	20210216181839_i_quickactions_unassign_reviewer_monthly	
gitlab	20210216184047_git_write_action_monthly	
gitlab	count_distinct_user_id_from_click_clipboard_button_in_multimatch_file_header_monthly	
gitlab	20210216181758_i_quickactions_spend_subtract_monthly	
gitlab	20230620070723_k8s_api_proxy_requests_unique_agents_via_ci_access_monthly	
gitlab	20210216175544_ci_external_pipelines	
gitlab	20230224095530_bulk_import_entities_project_finished_without_failures	
gitlab	count_distinct_user_id_from_view_admin_health_check_pageload_monthly	
gitlab	20210303150507_i_ecosystem_slack_service_issue_notification_monthly	
gitlab	20210301144228_o_pipeline_authoring_unique_users_pushing_mr_ciconfigfile_monthly	
gitlab	20210721042227_i_quickactions_severity_monthly	
gitlab	20211126091206_p_analytics_ci_cd_lead_time_monthly	
gitlab	count_total_view_admin_application_settings_repository_pageload_monthly	
gitlab	20210216181802_i_quickactions_spend_add_monthly	
gitlab	20220131143209_i_quickactions_attention_monthly	
gitlab	count_total_commit_change_to_ciconfigfile_monthly	
gitlab	count_distinct_user_id_from_select_source_branch_include_filter_on_merge_request_page_monthly	
gitlab	count_distinct_user_id_from_click_issues_assigned_to_me_in_command_palette_monthly	
gitlab	20210216175417_clusters_enabled	
gitlab	20210216184322_i_code_review_user_approve_mr_monthly	
gitlab	count_distinct_user_id_from_view_admin_topics_pageload_monthly	
gitlab	count_distinct_user_id_from_press_greater_than_in_command_palette_monthly	
gitlab	20220708163625_i_code_review_merge_request_widget_test_summary_full_report_clicked_monthly	
gitlab	count_distinct_users_from_view_admin_application_settings_sec_and_compliance_pageload_monthly	
gitlab	20210216184818_i_package_debian_deploy_token_monthly	
gitlab	20210216175546_ci_internal_pipelines	
gitlab	20210216181352_g_project_management_issue_moved_monthly	
gitlab	20210216181147_service_desk_enabled_projects	
gitlab	count_distinct_user_id_from_click_group_result_in_command_palette_monthly	
gitlab	20210216181703_i_quickactions_reassign_reviewer_monthly	
gitlab	20210216180816_groups	
gitlab	20210216181951_clusters_applications_runner	
gitlab	20210216184834_i_package_npm_deploy_token_monthly	
gitlab	count_distinct_user_id_from_view_admin_geo_settings_pageload_monthly	
gitlab	20230725222604_user_neovim_plugin_api_request_monthly	
gitlab	count_total_push_package_to_registry_generic_monthly	
gitlab	count_distinct_namespace_id_from_push_ml_model_monthly	
gitlab	20220830104500_i_code_review_merge_request_widget_license_compliance_full_report_clicked_monthly	
gitlab	20210216181541_i_quickactions_clone_monthly	
gitlab	count_distinct_project_id_from_view_wiki_page_monthly	
gitlab	20210303152049_i_ecosystem_slack_service_tag_push_notification_monthly	
gitlab	20210303151946_i_ecosystem_slack_service_note_notification_monthly	
gitlab	20210216183707_csv	
gitlab	20230620070723_k8s_api_proxy_requests_unique_users_via_ci_access_monthly	
gitlab	20220823125645_bulk_import_entities_project_timeout	
gitlab	20210216181629_i_quickactions_label_monthly	
gitlab	20220727020440_i_code_review_merge_request_widget_code_quality_view_monthly	
gitlab	count_distinct_user_id_from_click_view_runners_button_in_new_project_runner_form_monthly	
gitlab	20210216181145_todos	
gitlab	count_distinct_user_id_from_click_print_as_pdf_in_wiki_page_monthly	
gitlab	20220210134101_p_ci_templates_jobs_dependency_scanning_monthly	
gitlab	20210908150458_i_code_review_user_resolve_thread_in_issue_monthly	
gitlab	20210216183733_phabricator	
gitlab	20210216175000_i_analytics_dev_ops_score_monthly	
gitlab	20220727045349_i_code_review_merge_request_widget_terraform_expand_failed_monthly	
gitlab	count_total_view_admin_credentials_pageload_monthly	
gitlab	20210216181813_i_quickactions_tableflip_monthly	
gitlab	count_distinct_user_id_from_click_expand_panel_on_settings_monthly	
gitlab	20210216181905_i_quickactions_zoom_monthly	
gitlab	20210216181002_projects_with_tracing_enabled	
gitlab	20230809194743_i_code_review_saved_replies_use_in_mr_monthly	
gitlab	20210216181512_i_quickactions_assign_single_monthly	
gitlab	20210514141518_monthly_projects_creation	
gitlab	count_distinct_user_id_from_render_glql_block_monthly	
gitlab	20210216181843_i_quickactions_unlabel_specific_monthly	
gitlab	20220222215952_xmau_project_management	
gitlab	count_distinct_user_id_from_click_all_gitlab_scoped_search_to_advanced_search_monthly	
gitlab	20220708162311_i_code_review_merge_request_widget_test_summary_view_monthly	
gitlab	20210216183922_search_unique_visits_for_any_target_monthly	
gitlab	20210301103859_i_code_review_user_mr_discussion_locked_monthly	
gitlab	20230306134018_github_import_project_cancelled_monthly	
gitlab	20220912161240_p_ci_templates_implicit_jobs_dependency_scanning_latest_monthly	
gitlab	20210216180325_action_monthly_active_users_sse_edit	
gitlab	20210216181200_label_lists	
gitlab	20210302114219_i_code_review_user_reviewers_changed_monthly	
gitlab	count_total_push_package_to_registry_conan_monthly	
gitlab	20230123233604_i_ci_secrets_management_id_tokens_build_created_monthly	
gitlab	20210216180556_incident_management_incident_todo_monthly	
gitlab	20210216175407_clusters_applications_helm	
gitlab	count_distinct_users_from_view_admin_application_settings_metrics_and_profiling_pageload_monthly	
gitlab	count_distinct_user_id_from_click_view_all_link_in_pipeline_analytics_monthly	
gitlab	count_total_register_agent_at_kas_monthly	
gitlab	20210216181446_g_project_management_issue_comment_added_monthly	
gitlab	20221121115623_i_code_review_merge_request_widget_security_reports_full_report_clicked_monthly	
gitlab	20221108092725_p_ci_templates_jobs_container_scanning_monthly	
